Date,Time,SO2,NO, NO2,CO,OZONE,PM10,PM2.5,AQI
16/01/2020,12:00,0,0.3,2,0.5,1.6,32.2,24.4,77.9062
16/01/2020,13:00,0,0.5,2.1,0.6,1.9,34.7,26.5,82.5
16/01/2020,14:00,0,1,2.6,0.7,1.6,37.1,18,63.9062
16/01/2020,15:00,0,1.1,2.3,0.5,3,41.6,25.4,80.0938
16/01/2020,16:00,0.1,1.7,3,0.5,3,37.7,26,81.4062
16/01/2020,17:00,0.1,0.1,1,0.4,5.2,35.3,31.6,93.6562
16/01/2020,18:00,0.1,0.1,1.2,0.4,5,28.5,31.3,93
16/01/2020,19:00,0,0,0.7,0.4,4.6,23.4,21,70.4688
16/01/2020,20:00,0,0,1.1,0.4,3.8,47.7,19.6,67.4062
16/01/2020,21:00,0,0,0.6,0.4,3.3,26.5,34.9,100.875
16/01/2020,22:00,0,0,0.8,0.4,2.4,23.1,25.8,80.9688
16/01/2020,23:00,0,0,0.9,0.4,2,23.7,14.6,56.4688
16/01/2020,24:00,0,0,0.8,0.4,1.9,25,15.8,59.0938
17/01/2020,01:00,0,0,0.7,0.5,2.2,49,16.1,59.75
17/01/2020,02:00,0.15,0.35,2.8,0.7,6.6,77.5,41.7,116.989
17/01/2020,03:00,0,0,0,0.5,4.4,34,57.1,151.834
17/01/2020,04:00,0,0,0,0.5,4.1,44,46.5,129.368
17/01/2020,05:00,0,0,0,0.4,3.6,20.8,24.1,77.25
17/01/2020,06:00,0,0,0.4,0.4,3,23.7,17.6,63.0312
17/01/2020,07:00,0,0,0.5,0.3,2.5,-2.2,3.7,16.6667
17/01/2020,08:00,0,0,0.6,0.3,2,5,4,18.018
17/01/2020,09:00,0,0,0.8,0.4,1.9,14.8,7.5,33.7838
17/01/2020,10:00,0,0.1,0.9,0.8,1.6,38.6,14.3,55.8125
17/01/2020,11:00,0,0.2,0.7,1.3,1.7,102.1,46,128.079
17/01/2020,12:00,0,0.2,0.7,1.2,2,96.8,80.8,164.188
17/01/2020,13:00,0,0.1,0.5,1,2.3,78.8,73.2,160.227
17/01/2020,14:00,0,0.1,0.5,1,2.6,77.4,62.2,154.493
17/01/2020,15:00,0,0.1,0.5,0.9,2.8,72.7,66.3,156.63
17/01/2020,16:00,0,0,0.2,0.8,3.1,54.1,57,151.782
17/01/2020,17:00,0,0,0.3,0.7,3,42.7,44.9,125.242
17/01/2020,18:00,0,0,0.2,0.5,2.9,32.7,35.2,101.531
17/01/2020,19:00,0,0,0.2,0.5,2.7,31.6,23.7,76.375
17/01/2020,20:00,0,0,0.3,0.5,2.3,18.7,17.7,63.25
17/01/2020,21:00,0,0,0.3,0.5,2.4,21.9,11.7,52.7027
17/01/2020,22:00,0,0,0.3,0.5,2.5,27.3,17,61.7188
17/01/2020,23:00,0,0,0.1,0.5,2.7,24.8,19,66.0938
17/01/2020,24:00,0,0,0.3,0.4,2.6,20.4,17.9,63.6875
18/01/2020,01:00,0,0,0.5,0.5,1.6,21.9,20.2,68.7188
18/01/2020,02:00,0.1,2.3,2.45,0.55,0.85,33.4,18.8,65.6562
18/01/2020,03:00,0,0,0,0.3,2.8,17.8,15.1,57.5625
18/01/2020,04:00,0,0,-0.1,0.3,3,25.5,13.6,54.2812
18/01/2020,05:00,0,0,0,0.3,3,28.5,22.3,73.3125
18/01/2020,06:00,0,0,0.1,0.3,2.8,29.9,25.5,80.3125
18/01/2020,07:00,0,0,0.2,0.3,2.8,27.1,22.9,74.625
18/01/2020,08:00,0,0,0.1,0.3,2.8,22.2,17.5,62.8125
18/01/2020,09:00,0,0,0.1,0.3,2.8,17.7,16.6,60.8438
18/01/2020,10:00,0,0.1,0.2,0.3,2.8,17.9,12.1,51
18/01/2020,11:00,0,0.1,0.2,0.3,2.8,24.3,13,52.9688
18/01/2020,12:00,0,0.1,0.2,0.4,3,27.1,12.6,52.0938
18/01/2020,13:00,0,0.1,0.3,0.4,3.3,20.1,25.1,79.4375
18/01/2020,14:00,0,0.1,0.3,0.4,3.3,30.1,27.6,84.9062
18/01/2020,15:00,0,0.1,0.3,0.4,3.4,10.7,25.2,79.6562
18/01/2020,16:00,0,0,0.1,0.3,3.3,17.2,17.6,63.0312
18/01/2020,17:00,0,0,0.2,0.3,2.8,15.6,15,57.3438
18/01/2020,18:00,0.1,0,0.4,0.3,2.5,19.8,7.9,35.5856
18/01/2020,19:00,0,0,0.3,0.3,2.4,17.3,9.7,43.6937
18/01/2020,20:00,0,0.1,0.6,0.3,1.8,19.9,12.2,51.2188
18/01/2020,21:00,0,0,0.7,0.3,1.4,17.9,6.1,27.4775
18/01/2020,22:00,0,0,0.7,0.3,1.4,15.4,5.9,26.5766
18/01/2020,23:00,0,0,0.7,0.3,1.3,11.1,6.5,29.2793
18/01/2020,24:00,0,0,0.9,0.4,0.9,13.5,9.3,41.8919
19/01/2020,01:00,0,0.1,1.2,0.3,0.5,13.3,9.7,43.6937
19/01/2020,02:00,0,0.45,1.6,0.3,0.1,9.3,7.5,33.7838
19/01/2020,03:00,0,0.1,0.8,0.4,0.6,16,6.4,28.8288
19/01/2020,04:00,0,0.1,0.8,0.4,0.6,11.8,10,45.045
19/01/2020,05:00,0,0.1,1,0.3,0.6,10.6,12,54.0541
19/01/2020,06:00,0,0.1,0.9,0.3,0.6,16.4,10.2,45.9459
19/01/2020,07:00,0,0.2,0.7,0.3,0.7,20.3,10.1,45.4955
19/01/2020,08:00,0,0.3,0.7,0.3,1,14.8,7,31.5315
19/01/2020,09:00,0.1,0.3,0.5,0.3,1.4,8.8,9.3,41.8919
19/01/2020,10:00,0.1,0.4,0.8,0.3,1.9,13.3,9,40.5405
19/01/2020,11:00,0.1,0.4,0.8,0.3,2.4,13.5,6.6,29.7297
19/01/2020,12:00,0.1,0.5,0.9,0.2,2.5,15.6,8,36.036
19/01/2020,13:00,0.1,0.4,0.6,0.2,2.8,16.6,0.2,15.3704
19/01/2020,14:00,0.1,0.2,0.3,0.2,3.1,10.7,-8.5,9.90741
19/01/2020,15:00,0,0.1,0.2,0.2,3,7.2,4.2,18.9189
19/01/2020,16:00,0,0,0.1,0.2,3,0.9,-3.8,2.85714
19/01/2020,17:00,0,0.1,0.2,0.2,2.8,21.1,2,19.537
19/01/2020,18:00,0,0,0.2,0.2,2.2,11.5,2.3,10.6481
19/01/2020,19:00,0,0,0.2,0.2,1.9,9.4,3.5,15.7658
19/01/2020,20:00,0,0,0.7,0.2,1.4,15.3,0.6,14.1667
19/01/2020,21:00,0,0,0.5,0.2,1.4,8.7,1.2,8.05556
19/01/2020,22:00,0,0,0.8,0.2,0.9,7.6,1.4,7.03704
19/01/2020,23:00,0,0.3,1.6,0.3,0.2,7.8,2.2,9.90991
19/01/2020,24:00,0.1,0.8,1.6,0.4,0.2,10.9,1.3,10.0926
20/01/2020,01:00,0.1,0.5,1.3,0.3,0.2,10.3,3.9,17.5676
20/01/2020,02:00,0,0.05,0.25,0.15,2.1,8.3,4,18.018
20/01/2020,03:00,0,0,0.8,0.3,0.7,5.2,2.5,11.2613
20/01/2020,04:00,0,0.1,1.2,0.3,0.5,4.8,3.5,15.7658
20/01/2020,05:00,0,0.3,1.2,0.3,0.3,10.2,5.1,22.973
20/01/2020,06:00,0,2.6,1.6,0.4,0.2,22.4,6.3,28.3784
20/01/2020,07:00,0,2.6,1.6,0.4,0.5,14.4,5,22.5225
20/01/2020,08:00,0,1.3,1.3,0.3,1.2,17.9,8.1,36.4865
20/01/2020,09:00,0,0.6,0.9,0.3,2,15.1,4.2,18.9189
20/01/2020,10:00,0.3,1,1.1,0.3,2,8.5,5,22.5225
20/01/2020,11:00,0.9,1.8,1.6,0.3,1.2,15.3,6.2,27.9279
20/01/2020,12:00,0.3,1.4,1.3,0.3,1.6,26.2,5.7,25.6757
20/01/2020,13:00,0,0.5,0.8,0.3,2.3,14.5,-4.7,13.4259
20/01/2020,14:00,0,0.5,0.8,0.3,2.1,19.1,15.75,58.9844
20/01/2020,15:00,0,0.2,0.3,0.3,2.9,24.9,-7.4,23.0556
20/01/2020,16:00,0,0.5,1,0.3,2.4,10.3,1.2,9.53704
20/01/2020,17:00,0,0.1,0.6,0.3,3.5,13.05,6.8,30.6306
20/01/2020,18:00,0,0,0.9,0.3,4.3,-0.6,14.5,56.25
20/01/2020,19:00,0.1,0,1.7,0.3,3.2,33.9,8.5,38.2883
20/01/2020,20:00,0.1,0,1.6,0.3,2.9,24.1,8.1,36.4865
20/01/2020,21:00,0.1,0,2.5,0.3,1.7,34.9,10.4,46.8468
20/01/2020,22:00,0,0,1.6,0.3,2.5,29.3,8.5,38.2883
20/01/2020,23:00,0,0,1.4,0.3,2,23,4.8,21.6216
20/01/2020,24:00,0,0,1,0.3,2.2,17.6,9.7,43.6937
21/01/2020,01:00,0,0,1.3,0.3,1.6,18.4,12.7,52.3125
21/01/2020,02:00,0.1,0.1,0.8,0.2,2.75,23.3,14.5,56.25
21/01/2020,03:00,0,0,1.2,0.2,1.2,18.1,9.8,44.1441
21/01/2020,04:00,0,0,0.9,0.2,1.7,21,8,36.036
21/01/2020,05:00,0,0,0.8,0.2,1.8,25,9.8,44.1441
21/01/2020,06:00,0,0.2,1.2,0.2,1.6,30.1,17.1,61.9375
21/01/2020,07:00,0.1,1.3,2.2,0.3,0.9,38.8,13,52.9688
21/01/2020,08:00,0,0.4,1,0.2,2.6,33.3,11.8,53.1532
21/01/2020,09:00,0,0.3,0.7,0.2,3.4,34.5,10.3,46.3964
21/01/2020,10:00,0,0.3,0.8,0.2,3.8,25.8,9.3,41.8919
21/01/2020,11:00,0,0.1,0.3,0.2,5.1,17.1,8.1,36.4865
21/01/2020,12:00,0,0,0.2,0.2,5.6,8.9,4.6,20.7207
21/01/2020,13:00,0,0.1,0.4,0.2,5.6,11,10.1,45.4955
21/01/2020,14:00,0,0.1,0.5,0.2,4.9,16.1,11.1,50
21/01/2020,15:00,0,0.1,0.3,0.2,4,9.2,3.5,15.7658
21/01/2020,16:00,0,0.2,0.4,0.2,3.7,15.5,3.3,14.8649
21/01/2020,17:00,0,0.1,0.5,0.2,3.7,16.3,3.6,16.2162
21/01/2020,18:00,0,0.1,0.7,0.2,3.4,25.5,4.8,23.6111
21/01/2020,19:00,0,0.1,0.7,0.2,3.1,22.2,2.7,20.5556
21/01/2020,20:00,0,0,0.6,0.2,2.6,17.8,3,16.4815
21/01/2020,21:00,0,0,0.5,0.2,2,17.2,2.8,15.9259
21/01/2020,22:00,0,0,0.8,0.2,1.6,16.7,-0.4,15.463
21/01/2020,23:00,0,0,1.1,0.2,1.1,13.1,2.1,12.1296
21/01/2020,24:00,0,0.1,1.5,0.3,0.6,11.7,3.1,13.964
22/01/2020,01:00,0,0.1,1.4,0.3,0.5,19.9,4.5,20.2703
22/01/2020,02:00,0,0,0.5,0.1,1.8,6.9,4.3,19.3694
22/01/2020,03:00,0,0.6,1.2,0.3,0.2,17.5,2.7,16.2037
22/01/2020,04:00,0,0.6,1.2,0.3,0.2,12.1,4.8,21.6216
22/01/2020,05:00,0,0.7,1.2,0.3,0.2,11.1,0.1,10.2778
22/01/2020,06:00,0,1.8,1.3,0.3,0.2,18.4,4.6,20.7207
22/01/2020,07:00,0.1,3.3,1.7,0.4,0.3,19.4,0.9,17.963
22/01/2020,08:00,0.1,2.5,2,0.4,0.8,28,0.7,25.9259
22/01/2020,09:00,0.1,0.8,1.7,0.3,2.5,36.3,6,33.6111
22/01/2020,10:00,0.3,0.3,0.9,0.3,4.5,44.2,3.4,40.9259
22/01/2020,11:00,0.1,0.5,1.6,0.3,4.2,61,5.2,53.9697
22/01/2020,12:00,0,0.1,0.6,0.3,5.2,52.4,11.6,52.2523
22/01/2020,13:00,0.1,0.1,0.4,0.3,5.3,46.1,11.1,50
22/01/2020,14:00,0.1,0.1,0.4,0.3,5.2,43.8,12.3,51.4375
22/01/2020,15:00,0,0.1,0.3,0.3,4.6,56.7,8.9,51.8414
22/01/2020,16:00,0,0.1,0.4,0.3,3.9,54.3,8.2,50.2778
22/01/2020,17:00,0,0.1,0.3,0.3,3.4,44.5,10,45.045
22/01/2020,18:00,0,0.1,0.4,0.3,3.3,20.3,11.2,50.4505
22/01/2020,19:00,0,0,0.2,0.3,3.6,54.8,11.9,53.6036
22/01/2020,20:00,0,0,0.1,0.3,3.6,28.3,9.9,44.5946
22/01/2020,21:00,0,0,0.1,0.2,4.2,2.2,9.6,43.2432
22/01/2020,22:00,0,0,0.1,0.2,4.2,24.6,3.2,22.7778
22/01/2020,23:00,0.1,0,0.3,0.2,3.7,20.4,6.6,29.7297
22/01/2020,24:00,0.3,0,0.6,0.2,3.1,18.8,6.4,28.8288
23/01/2020,01:00,0.3,0,0.8,0.2,2.7,31.8,6.5,29.4444
23/01/2020,02:00,0.1,1.35,1,0.25,1.5,17.5,8.1,36.4865
23/01/2020,03:00,0.3,0,1.5,0.2,1.5,33.1,7.5,33.7838
23/01/2020,04:00,0.3,0,1.6,0.2,1.2,33.3,9,40.5405
23/01/2020,05:00,0.4,0,1.5,0.2,1.3,10.2,6.9,31.0811
23/01/2020,06:00,0.3,0.1,1.5,0.2,1.5,18.2,6.2,27.9279
23/01/2020,07:00,0.1,0.5,1.5,0.2,1.9,46.9,13.9,54.9375
23/01/2020,08:00,0,0.2,0.7,0.2,3.5,64.2,18.2,64.3438
23/01/2020,09:00,0,0.1,0.5,0.2,4.5,51.5,16.3,60.1875
23/01/2020,10:00,0,0,0.3,0.2,5.2,37.2,12.8,52.5312
23/01/2020,11:00,0,0.1,0.3,0.2,5.2,14.2,9.8,44.1441
23/01/2020,12:00,0,0,0.1,0.2,4.6,32.2,3.2,29.8148
23/01/2020,13:00,0,0,0.2,0.2,4.9,39.1,-0.9,36.2037
23/01/2020,14:00,0,0.1,0.4,0.3,5.4,82.6,3.2,64.6606
23/01/2020,15:00,0,0,0.4,0.4,6,159.9,24.9,103.425
23/01/2020,16:00,0,0,0.5,0.4,5.8,216.1,44.1,131.241
23/01/2020,17:00,0.1,0.8,2.8,0.4,2.6,226.8,45.2,136.537
23/01/2020,18:00,0.1,0.4,3,0.4,1.6,89.1,35.7,101.516
23/01/2020,19:00,0.1,1.6,3.7,0.4,0.7,141.1,28.1,93.6152
23/01/2020,20:00,0.1,1.2,3.2,0.3,1.1,149.3,32,97.6737
23/01/2020,21:00,0,0.2,1.7,0.3,2.4,120.5,32.5,95.625
23/01/2020,22:00,0,0,1.1,0.3,2.7,157.3,31.4,102.138
23/01/2020,23:00,0,0,0,0.2,3.9,54.6,25.1,79.4375
23/01/2020,24:00,0,0,0,0.2,3.7,49.6,13.4,53.8438
24/01/2020,01:00,0,0,0,0.2,3.5,42.8,12,54.0541
24/01/2020,02:00,0.05,0.15,0.5,0.2,2.9,50.2,14.5,56.25
24/01/2020,03:00,0,0,0.3,0.2,2.5,35.9,19.6,67.4062
24/01/2020,04:00,0,0,0.3,0.3,2.3,108.4,18.6,77.4303
24/01/2020,05:00,0,0,0.9,1,1.3,127.4,25.8,86.8343
24/01/2020,06:00,0,0.1,0.8,1.2,1.2,125.6,47.9,132.979
24/01/2020,07:00,0.1,0.2,1.1,0.7,1.2,102.6,63.8,155.327
24/01/2020,08:00,0,0.1,0.8,0.7,1.4,136.4,58.2,152.407
24/01/2020,09:00,0,0.5,0.6,0.6,1.9,90,50.9,140.716
24/01/2020,10:00,0,0.2,0.6,0.5,2.1,75.6,45.6,127.047
24/01/2020,11:00,0.1,0.2,1.2,0.8,2.5,132.1,59.5,153.085
24/01/2020,12:00,0,0.2,0.5,0.3,3,95,66.4,156.682
24/01/2020,13:00,0.1,0.3,0.6,0.2,2.4,52.2,53.8,148.195
24/01/2020,14:00,0,0.2,0.6,0.2,3,75.4,45.4,126.532
24/01/2020,15:00,0,0.4,0.7,0.3,2.7,86.1,33.7,98.25
24/01/2020,16:00,0,0.5,0.8,0.3,2.2,72.2,33.6,98.0312
24/01/2020,17:00,0,0.5,1,0.2,1.9,53.2,29.9,89.9375
24/01/2020,18:00,0,0.1,0.8,0.2,2.1,50.3,26.3,82.0625
24/01/2020,19:00,0,0,0.4,0.2,2.5,49.3,24.9,79
24/01/2020,20:00,0,0,0.6,0.2,2.3,44.2,21.1,70.6875
24/01/2020,21:00,0,0,0.1,0.2,2.8,50.5,26.7,82.9375
24/01/2020,22:00,0,0,0.1,0.2,2.6,50.6,35.7,101.516
24/01/2020,23:00,0,0.1,0.7,0.2,2,46.2,22.6,73.9688
24/01/2020,24:00,0,0,0.1,0.2,2.6,44,19,66.0938
25/01/2020,01:00,0,0,0.6,0.2,2.1,51.3,16.5,60.625
25/01/2020,02:00,0.1,0,0.2,0.2,4.2,55.9,17.1,61.9375
25/01/2020,03:00,0,0,0.2,0.2,2.7,59.7,17.2,62.1562
25/01/2020,04:00,0,-0.1,0.1,0.2,2.6,64.3,21,70.4688
25/01/2020,05:00,0,0,0.2,0.2,2.6,73.3,15.7,60.0576
25/01/2020,06:00,0,0.3,1.1,0.2,1.8,78.5,16.7,62.6313
25/01/2020,07:00,0,1.7,2.1,0.2,0.6,101.1,19.9,73.8172
25/01/2020,08:00,0,0.1,0.5,0.2,2.3,96.3,15.8,71.4414
25/01/2020,09:00,0,0.2,0.3,0.2,2.6,84.9,16.9,65.799
25/01/2020,10:00,0,1.1,1.1,0.2,1.9,93.9,17,70.2535
25/01/2020,11:00,0,0.6,0.9,0.3,2.3,82,13.6,64.3636
25/01/2020,12:00,0,0.8,0.7,0.3,2.5,77.8,13.4,62.2848
25/01/2020,13:00,0,2,1.6,0.3,1.6,75.1,14.7,60.9485
25/01/2020,14:00,0,3.6,2,0.3,1,77.5,9.7,62.1364
25/01/2020,15:00,0,3.3,2,0.3,1,69,16.3,60.1875
25/01/2020,16:00,0,1.9,1.6,0.3,1.2,57.8,13.7,54.5
25/01/2020,17:00,0,1.2,1.4,0.3,1.4,56.3,13.3,53.625
25/01/2020,18:00,0,0.9,1.7,0.3,1.2,34.7,13.4,53.8438
25/01/2020,19:00,0,0,0.8,0.3,2,27.4,12,54.0541
25/01/2020,20:00,0,0,0.2,0.3,2.8,16.3,9.5,42.7928
25/01/2020,21:00,0,0,0.3,0.3,2.7,16.7,8.7,39.1892
25/01/2020,22:00,0,0,0.3,0.3,2.5,14.4,2.9,13.3333
25/01/2020,23:00,0,0,0.2,0.2,2.6,11.1,11.7,52.7027
25/01/2020,24:00,0,-0.1,0.1,0.3,2.7,16.5,7.1,31.982
26/01/2020,01:00,0,0,0,0.3,2.6,19.5,2.3,18.0556
26/01/2020,02:00,0,0.2,0.8,0.2,1.15,19,5.6,25.2252
26/01/2020,03:00,0,0,0,0.2,3,16.6,2,15.3704
26/01/2020,04:00,0,0,0,0.2,2.7,12.2,5.5,24.7748
26/01/2020,05:00,0,0,0.1,0.2,2.2,13.5,11.4,51.3514
26/01/2020,06:00,0,0,0.3,0.2,2,24.5,21.4,71.3438
26/01/2020,07:00,0.1,0,0.3,0.3,1.8,25.8,16.6,60.8438
26/01/2020,08:00,0.1,0.1,0.3,0.2,1.9,21.4,15,57.3438
26/01/2020,09:00,0.2,0.2,0.3,0.2,2.2,26.1,15.5,58.4375
26/01/2020,10:00,0.2,0.1,0.3,0.3,3.5,23.6,14.8,56.9062
26/01/2020,11:00,0.1,0.1,0.5,0.3,5.2,10.4,11.7,52.7027
26/01/2020,12:00,0.1,0.4,1.5,0.4,4.6,62.7,11.3,54.8111
26/01/2020,13:00,0.3,0.6,1.9,0.4,4.4,41.4,24.8,78.7812
26/01/2020,14:00,0.3,0.9,2.6,0.4,3.7,36.6,36.4,103.321
26/01/2020,15:00,0.2,0,0.5,0.4,6.7,15.3,26.3,82.0625
26/01/2020,16:00,0.2,0,0.4,0.3,6.2,70.1,22,72.6562
26/01/2020,17:00,0.2,0,0.4,0.3,6.3,23.95,16.1,59.75
26/01/2020,18:00,0.1,0,0.1,0.2,5.7,6.7,18.9,65.875
26/01/2020,19:00,0.1,0,0.1,0.2,5.4,20.3,13.7,54.5
26/01/2020,20:00,0.3,0,0.6,0.2,4.8,24.8,7.2,32.4324
26/01/2020,21:00,0.5,0,0.9,0.3,4.1,27,15,57.3438
26/01/2020,22:00,0.4,0,2,0.3,2.7,24.4,16.8,61.2812
26/01/2020,23:00,0.1,0,0.6,0.2,4,5.6,13.5,54.0625
26/01/2020,24:00,0,0,0,0.5,4.9,81.9,21.7,72
27/01/2020,01:00,0,0,-0.1,0.5,4.8,87.7,51,140.974
27/01/2020,02:00,0.1,2.2,1.5,0.45,2.3,65,47.8,132.721
27/01/2020,03:00,0,-0.1,0,0.3,3.9,60,33.7,98.25
27/01/2020,04:00,0,0,0,0.3,3.8,60.6,28.7,87.3125
27/01/2020,05:00,0,0,0,0.3,3.9,62.7,29.3,88.625
27/01/2020,06:00,0,0,0,0.3,3.7,50.5,29.9,89.9375
27/01/2020,07:00,0,0,0.1,0.3,3.5,39.1,23.8,76.5938
27/01/2020,08:00,0,0,0.2,0.3,3.3,37.9,19.7,67.625
27/01/2020,09:00,0.1,0.1,0.7,0.3,2.8,27.1,19.9,68.0625
27/01/2020,10:00,0.1,0.1,0.6,0.3,2.6,21,16,59.5312
27/01/2020,11:00,0.1,0.2,0.4,0.3,2.9,39,14.3,55.8125
27/01/2020,12:00,0,0,0.2,0.3,3.8,33,17.5,62.8125
27/01/2020,13:00,0.1,0,0.3,0.3,4,42.9,17.5,62.8125
27/01/2020,14:00,0,0,0.1,0.3,3.7,33.6,12.4,51.6562
27/01/2020,15:00,0,0.2,0.4,0.3,3,22.1,11.4,51.3514
27/01/2020,16:00,0,0.2,0.4,0.3,2.9,23,7.1,31.982
27/01/2020,17:00,0,0,0.1,0.3,3.1,26.6,8.3,37.3874
27/01/2020,18:00,0,0,0.3,0.2,2.5,26.1,12,54.0541
27/01/2020,19:00,0,0,0,0.2,3.2,7.2,8.9,40.0901
27/01/2020,20:00,0,0,0,0.2,2.6,11,8.7,39.1892
27/01/2020,21:00,0,0,0.1,0.2,2.2,23.2,7.3,32.8829
27/01/2020,22:00,0,0,0,0.2,1.9,20.9,2,19.3519
27/01/2020,23:00,0,0,0.1,0.2,1.7,21.9,5.3,23.8739
27/01/2020,24:00,0,0,0.1,0.2,1.5,19.5,6.8,30.6306
28/01/2020,01:00,0,0,0,0.2,1.5,17.5,6.4,28.8288
28/01/2020,02:00,0.05,0.65,1.45,0.25,0.15,14.8,7.8,35.1351
28/01/2020,03:00,0,0,0.1,0.2,1.3,16.4,3.3,15.1852
28/01/2020,04:00,0,0,0.2,0.2,1.2,16.9,2.8,15.6481
28/01/2020,05:00,0,0,0.2,0.2,0.9,17.6,5.2,23.4234
28/01/2020,06:00,0,0.6,0.9,0.2,0.4,25.1,10.2,45.9459
28/01/2020,07:00,0.1,0.5,0.8,0.2,0.8,26.8,10.7,48.1982
28/01/2020,08:00,0.1,0.6,0.8,0.2,1,28.1,7.7,34.6847
28/01/2020,09:00,0.1,0.4,0.5,0.2,1.4,28.4,9,40.5405
28/01/2020,10:00,0.5,0.7,0.8,0.3,1.7,35.4,8.5,38.2883
28/01/2020,11:00,0.8,0.8,1.2,0.3,2,40.4,12,54.0541
28/01/2020,12:00,0.5,2.3,2.4,0.4,1.8,48.6,10.3,46.3964
28/01/2020,13:00,0.3,2.3,2.6,0.4,1.7,48.2,13.8,54.7188
28/01/2020,14:00,0.3,0.9,2.1,0.3,2.9,38.9,16.5,60.625
28/01/2020,15:00,0.3,1.7,2.8,0.3,2.3,26.8,16.6,60.8438
28/01/2020,16:00,0.3,0.3,1.2,0.3,3.2,14,16.6,60.8438
28/01/2020,17:00,0.1,0.1,0.8,0.2,2.8,25.8,13.8,54.7188
28/01/2020,18:00,0.2,0.1,0.9,0.2,2.8,22.4,8.9,40.0901
28/01/2020,19:00,0.4,0,0.7,0.2,2.9,44.4,12.3,51.4375
28/01/2020,20:00,0.1,0,0.5,0.2,2.5,29,11.8,53.1532
28/01/2020,21:00,0,0,0.3,0.2,2.4,33,15,57.3438
28/01/2020,22:00,0.1,0,0.4,0.3,2.3,35.1,18.4,64.7812
28/01/2020,23:00,0,0,0.1,0.2,2.5,29.3,16.5,60.625
28/01/2020,24:00,0,0,0,0.2,2.6,23.7,13.8,54.7188
29/01/2020,01:00,0,-0.1,0,0.2,2.7,26.6,10.9,49.0991
29/01/2020,02:00,0.1,0.25,1.45,0.3,2.5,27.1,13.3,53.625
29/01/2020,03:00,0,0,0.1,0.3,3.1,30.4,12.8,52.5312
29/01/2020,04:00,0,0,0,0.3,3.3,31.6,18.9,65.875
29/01/2020,05:00,0,0,0.2,0.3,3.2,34.4,21.3,71.125
29/01/2020,06:00,0,0,0.5,0.4,3,42.7,25.6,80.5312
29/01/2020,07:00,0,0,0.6,0.4,2.8,49.7,32.6,95.8438
29/01/2020,08:00,0.1,0.1,0.8,0.3,2.7,41.5,30.5,91.25
29/01/2020,09:00,0,0.2,0.6,0.2,2.6,29.1,25.2,79.6562
29/01/2020,10:00,0.1,0.3,0.6,0.2,2.6,35.6,16.4,60.4062
29/01/2020,11:00,0.1,0.2,0.5,0.3,3.1,43,12.4,51.6562
29/01/2020,12:00,0.1,0.2,0.6,0.3,3.4,40,20.2,68.7188
29/01/2020,13:00,0.1,0.1,0.4,0.3,3.5,37.9,16.6,60.8438
29/01/2020,14:00,0,0.1,0.3,0.3,3.7,52.1,15.1,57.5625
29/01/2020,15:00,0,0.1,0.4,0.4,3.8,53.5,22.3,73.3125
29/01/2020,16:00,0,0.1,0.4,0.4,3.7,41.8,28.2,86.2188
29/01/2020,17:00,0,0.1,0.3,0.3,3,27.9,24.6,78.3438
29/01/2020,18:00,0,0,0.2,0.2,2.8,19.9,16.4,60.4062
29/01/2020,19:00,0,0,0.2,0.2,2.3,14.3,12.2,51.2188
29/01/2020,20:00,0,0,0.2,0.2,2.4,5.9,8.7,39.1892
29/01/2020,21:00,0,0,0.5,0.2,2.5,31.2,9.6,43.2432
29/01/2020,22:00,0,0,0.5,0.2,2.6,33,17.2,62.1562
29/01/2020,23:00,0,0.8,1.6,0.3,1.3,28,18.2,64.3438
29/01/2020,24:00,0,0.4,1.5,0.2,1.1,26,16.4,60.4062
30/01/2020,01:00,0,0.7,1.8,0.2,0.9,22.9,11.2,50.4505
30/01/2020,02:00,0.05,1.35,0.8,0.3,1.25,19.4,11.3,50.9009
30/01/2020,03:00,0,0,1.1,0.3,0.9,21.1,7.9,35.5856
30/01/2020,04:00,0,0,1.4,0.3,0.5,12.6,13.8,54.7188
30/01/2020,05:00,0,0.3,1.5,0.3,0.2,21,9,40.5405
30/01/2020,06:00,0,1.4,1.5,0.4,0.2,33.3,8.7,39.1892
30/01/2020,07:00,0.1,2.3,1.6,0.4,0.3,31,11.5,51.8018
30/01/2020,08:00,0.1,2.2,1.8,0.4,0.5,27.8,15.6,58.6562
30/01/2020,09:00,0,0.5,0.9,0.3,2.3,16.4,16.6,60.8438
30/01/2020,10:00,0,0.3,0.7,0.3,3,27.6,13,52.9688
30/01/2020,11:00,0,0.1,0.4,0.3,3.8,31,15.7,58.875
30/01/2020,12:00,0,0.1,0.5,0.3,4.3,35.9,14.5,56.25
30/01/2020,13:00,0.1,1,1.8,0.3,2.8,38.3,13.6,54.2812
30/01/2020,14:00,0.1,1,1.9,0.3,2.6,36.1,17,61.7188
30/01/2020,15:00,0.1,0.3,0.8,0.3,3.4,37.1,16.3,60.1875
30/01/2020,16:00,0,0.1,0.5,0.3,2.9,33.5,15.1,57.5625
30/01/2020,17:00,0,0.1,0.3,0.3,2.7,25.7,12.5,51.875
30/01/2020,18:00,0,0.1,0.3,0.3,2.6,29.6,15.1,57.5625
30/01/2020,19:00,0,0,0.3,0.3,2.6,35.7,11.9,53.6036
